id,title,url,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,num_published_lectures,num_published_practice_tests,created,published_time,discount_price__amount,discount_price__currency,discount_price__price_string,price_detail__amount,price_detail__currency,price_detail__price_string
1304152,Creating and Maintaining the Best Company Culture,/course/creating-and-maintaining-company-culture/,True,170,3.55,3.65748,3.65748,27,False,10,0,2017-07-25T21:54:53Z,2017-08-22T16:42:24Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1386112,Introduction to Team Building in Organisations,/course/introduction-to-team-building-in-organisations/,True,1343,4.3,3.8461,3.8461,27,False,36,0,2017-10-08T12:55:32Z,2017-11-14T00:40:29Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
176544,Get Good At Slides - Powerpoint for Speakers Masterclass,/course/how-to-create-great-presentation-slides-for-engaging-talks/,True,166,4.4,4.42428,4.42428,27,False,44,0,2014-03-04T09:22:24Z,2016-05-18T00:11:56Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
2551299,Workforce management Real Time Analyst,/course/workforce-management-real-time-analyst/,True,80,3.07692,3.10904,3.10904,27,False,18,0,2019-09-09T16:14:36Z,2019-10-21T20:19:51Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1359988,Business Management: Motivating Workers,/course/business-management-motivating-workers/,True,258,3.8,3.84493,3.84493,27,False,17,0,2017-09-25T03:11:01Z,2017-10-18T22:58:13Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1732202,How To Write A Business Plan with Complete Business Strategy,/course/business-plan-creative-and-easy-way-to-plan-fast/,True,82,3.85,3.79214,3.79214,27,False,34,0,2018-06-05T10:13:23Z,2018-06-07T18:13:17Z,455.0,INR,₹455,4800.0,INR,"₹4,800"
1995390,Oracle Primavera P6 professional for Project Management,/course/managing-projects-with-oracle-primavera-p6-professional/,True,120,3.9,4.0578,4.0578,27,False,49,0,2018-10-29T10:42:17Z,2018-11-08T20:32:31Z,455.0,INR,₹455,7680.0,INR,"₹7,680"
2239288,Supply Chain Analytics - Inventory Optimization,/course/supply-chain-analytics-inventory-optimization/,True,105,3.85,3.88345,3.88345,27,False,6,0,2019-02-25T07:21:50Z,2019-03-28T15:18:54Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
540634,Get the Gig! Marketing Basics for Freelancers & Solopreneurs,/course/marketing-basics-for-freelancers-and-solopreneurs/,True,1609,4.8,4.8544,4.8544,27,False,23,0,2015-06-29T20:58:24Z,2015-09-14T20:47:14Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
580124,Optimising People Performance in your team/organisation!,/course/optimising-people-performance-in-your-teamorganisation/,True,1752,4.15,4.09916,4.09916,27,False,8,0,2015-08-11T13:28:29Z,2015-12-10T20:53:11Z,455.0,INR,₹455,3840.0,INR,"₹3,840"
414220,New Manager Training,/course/succeeding-as-a-new-manager/,True,1183,3.7,3.66632,3.66632,27,False,20,0,2015-02-05T16:08:39Z,2015-02-22T02:28:56Z,455.0,INR,₹455,4800.0,INR,"₹4,800"
468370,7 Steps to Generate New Business Models,/course/bc15_strategy_hirano_001/,True,1672,3.45,3.43806,3.43806,27,False,4,0,2015-04-05T20:28:54Z,2015-04-13T21:34:14Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1923842,The Ultimate Cryptocurrency Investment Course: 2020 Approved,/course/the-ultimate-cryptocurrency-investment-course/,True,1326,4.5,4.53031,4.53031,27,False,29,0,2018-09-20T19:30:10Z,2018-09-28T19:36:00Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
782256,FMT: Forex Market Trader Certificate,/course/fmtcertificate/,True,68,4.05,3.96999,3.96999,27,False,41,0,2016-03-04T16:32:28Z,2016-03-17T17:43:59Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1700898,Amazon FBA Online Arbitrage: 0 to 100% in 1 day,/course/online-arbitrage-0-to-100-in-1-day/,True,1061,3.85,3.78202,3.78202,27,False,6,0,2018-05-17T16:31:20Z,2018-05-18T17:29:13Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
1206478,How to Become a Workplace Coach: Building a Coaching Culture,/course/how-to-become-a-workplace-coach-building-a-coaching-culture/,True,191,4.11765,4.09969,4.09969,27,False,15,0,2017-05-06T11:50:53Z,2019-10-06T21:48:38Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1903854,The Official Alibaba Course,/course/alibaba-official/,True,185,4.5,4.54034,4.54034,27,False,47,0,2018-09-09T21:19:59Z,2018-09-18T21:20:00Z,455.0,INR,₹455,8320.0,INR,"₹8,320"
2010596,IPython and Jupyter Notebook In Practice: 3-in-1,/course/ipython-and-jupyter-notebook-in-practice-3-in-1/,True,263,4.15,4.10223,4.10223,27,False,88,0,2018-11-06T08:24:28Z,2018-11-09T21:09:54Z,462.0,INR,₹462,8640.0,INR,"₹8,640"
2608254,Crisis Management: Learn Crisis Communication Skills,/course/learn-crisis-communication-skills/,True,680,4.15,4.10219,4.10219,27,False,13,0,2019-10-15T18:40:17Z,2019-10-17T22:32:29Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2911570,COVID-19 Culture Strategy for Motivating & Managing Your Team,/course/covid19-culture-strategy-for-motivating-managing-your-team/,True,77,4.33333,4.33282,4.33282,27,False,25,0,2020-03-25T18:34:03Z,2020-04-10T21:55:29Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
722872,Start And Build a Graphic Design Home Business,/course/build-graphic-design-home-business/,True,2089,3.5,3.57258,3.57258,27,False,96,0,2016-01-10T16:31:49Z,2016-01-15T18:05:22Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
743152,Fiverr Mastering Basic to advance,/course/fiverr-mastering-basic-to-advance/,True,3146,3.15,3.22498,3.22498,27,False,16,0,2016-01-27T03:51:11Z,2016-01-28T21:11:56Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
1802858,Tableau for Data Science with R & Python Integration,/course/tableau-desktop-advanced/,True,232,4.4,4.31949,4.31949,27,False,35,0,2018-07-17T02:03:12Z,2018-07-31T23:52:37Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1331106,Email Marketing Made Easy List Building for Free Automation,/course/email-marketing-automation-list-building-made-easy-secerts/,True,4556,4.3,3.92197,3.92197,27,False,11,0,2017-08-25T09:50:02Z,2017-08-28T17:42:51Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1519204,Writing Effective Business Letters,/course/writing-effective-business-letters/,True,408,4.15,4.38281,4.38281,27,False,12,0,2018-01-20T21:38:14Z,2018-02-01T02:04:27Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1326978,Designing a Great Management P&L,/course/designing-a-great-management-pl/,True,113,4.05,4.07321,4.07321,27,False,9,0,2017-08-21T06:16:29Z,2017-09-13T17:36:07Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
254702,Scientific Selling,/course/scientific-selling/,True,184,4.85,4.84597,4.84597,27,False,37,0,2014-07-02T20:50:50Z,2014-08-12T23:51:09Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
599044,Become a Freelance Writer: Beginner to Intermediate Levels,/course/become-a-freelance-writer-beginner-to-intermediate-levels/,True,361,3.9,3.84124,3.84124,27,False,59,0,2015-09-01T06:12:40Z,2015-10-25T23:23:54Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
2877488,Fiverr Success,/course/fiverr-success-a/,True,2495,4.15,4.02382,4.02382,27,False,11,0,2020-03-17T04:03:56Z,2020-03-17T22:18:59Z,455.0,INR,₹455,5760.0,INR,"₹5,760"
2597590,How to Network for Introverts - (Updated for COVID-19),/course/introverted-networking/,True,3017,4.65,4.82125,4.82125,27,False,23,0,2019-10-08T18:57:54Z,2019-10-09T23:58:33Z,,,,1920.0,INR,"₹1,920"
2757534,Advanced Training Course in Science Journalism 2.0,/course/science-journalism-course-science-content-writer-course/,True,183,4.30769,4.23763,4.23763,28,False,34,0,2020-01-13T22:16:28Z,2020-01-20T18:34:12Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
3214993,OKR Goal Setting Master Class,/course/make-okrs-work-for-you/,True,138,4.57407,4.57942,4.57942,27,False,41,0,2020-06-08T07:42:08Z,2020-07-30T22:17:05Z,1520.0,INR,"₹1,520",6080.0,INR,"₹6,080"
542476,Writing Productivity: Release Fears to Write Great Fiction,/course/writing-productivity-release-fears-to-write-great-fiction/,True,1391,4.05,4.09566,4.09566,27,False,29,0,2015-07-01T19:12:24Z,2015-09-01T18:56:38Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
2054087,"How to get your invoices paid on time, every time",/course/how-to-get-your-invoices-paid-on-time-every-time/,True,70,4.31818,4.33015,4.33015,27,False,8,0,2018-11-28T08:01:15Z,2018-12-28T16:07:05Z,455.0,INR,₹455,7680.0,INR,"₹7,680"
342806,Investor Pitching: Presentations for Startup Capital,/course/how-to-make-an-investor-pitch-presentation/,True,1075,3.85,3.74158,3.74158,27,False,25,0,2014-11-12T22:20:34Z,2014-11-12T23:01:26Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
54767,Storytelling Basics and Scriptwriting with Celtx,/course/tutorial-modeceltx/,True,256,4.0,3.9951,3.9951,27,False,9,0,2013-05-17T19:29:58Z,2013-06-07T16:34:28Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
113856,Fire Analysis of Steel Structures according to Eurocodes,/course/fire-analysis-of-steel-structures-according-to-eurocodes/,True,128,4.3,4.21021,4.21021,27,False,29,0,2013-11-01T15:17:24Z,2013-12-24T12:27:43Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1551960,Business 101: Cash Flow Analysis For Small Business,/course/analyzing-cash-flow-statements-for-your-small-business/,True,1362,3.25,3.29053,3.29053,27,False,21,0,2018-02-12T22:26:58Z,2018-02-19T14:21:59Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1547758,VAT in the UAE Complete course: Principles and Application,/course/vatinuae/,True,62,3.9,3.937,3.937,27,False,24,0,2018-02-09T18:27:01Z,2018-07-04T16:50:07Z,2880.0,INR,"₹2,880",8640.0,INR,"₹8,640"
1543992,QuickBooks Online Bank Reconciliation,/course/quickbooks-online-bank-reconciliation/,True,904,4.7,4.69918,4.69918,27,False,11,0,2018-02-07T03:03:34Z,2018-02-08T23:42:27Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1857546,Alibaba: The Best Importation Wholesale Strategies,/course/alibaba-importation-wholesale/,True,6187,4.35,4.71852,4.71852,27,False,24,0,2018-08-15T09:49:18Z,2018-08-17T02:57:23Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2322154,PMP® Exam Practice Test-1000 questions+ 400 FREE Questions,/course/pmp-exam-practice-test/,True,246,3.8,3.75377,3.75377,27,False,0,6,2019-04-14T16:03:50Z,2019-04-18T15:19:05Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
491698,Dynamics NAV - Setup new company from Scratch.,/course/dynamics-nav-setup-new-company-from-scratch/,True,185,4.25,4.13657,4.13657,27,False,5,0,2015-05-02T06:54:36Z,2018-03-17T19:24:31Z,,,,1600.0,INR,"₹1,600"
973400,Ultimate Entrepreneurship Guide - Entrepreneurship Explained,/course/ultimate-entrepreneurship-guide/,True,3209,4.5,4.47988,4.47988,27,False,113,0,2016-10-02T08:30:46Z,2016-10-10T17:28:54Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
873670,Direct Sales Training Course for Beginners,/course/5-easy-steps-to-a-successful-sales-conversation/,True,296,4.0,4.05657,4.05657,27,False,38,0,2016-06-09T17:55:55Z,2016-09-25T20:25:22Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
1050272,Social Media Management: Crisis Communications,/course/crisis-communications-training-social-media-crisis/,True,213,3.8,3.75853,3.75853,27,False,5,0,2016-12-24T09:18:26Z,2017-02-09T16:49:37Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
556732,Amazon Sales Pro Secrets: Learn from an Amazon Top-Seller,/course/amazon-sales-ninja/,True,3318,3.7,3.73458,3.73458,27,False,28,0,2015-07-16T22:25:13Z,2015-09-03T20:24:06Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
104790,Performance Management: Coaching & Energizing Your Employees,/course/training-developing-teams-for-small-business/,True,2211,4.05,3.89007,3.89007,27,False,12,0,2013-10-11T20:37:21Z,2013-12-21T00:50:55Z,455.0,INR,₹455,7040.0,INR,"₹7,040"
35766,Learn Plain Writing Today. Be a Better Writer in High Demand,/course/plain-writing/,True,916,4.65,4.84877,4.84877,27,False,28,0,2013-01-11T18:56:23Z,2013-11-15T04:06:35Z,,,,3200.0,INR,"₹3,200"
3076274,Networking for Real Estate Investors For Profits & Funds,/course/networking-for-real-estate-investors/,True,7265,3.84375,3.83191,3.83191,27,False,11,0,2020-05-01T13:53:15Z,2020-05-22T20:44:37Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2719462,Strategic management,/course/strategic-management-x/,True,109,3.8,3.926,3.926,27,False,43,0,2019-12-24T05:10:32Z,2020-01-04T18:04:25Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
243968,The9to5Marketer's Perfect Niche Research System,/course/niche-research-system/,True,1436,3.55,3.69014,3.69014,26,False,47,0,2014-06-16T07:51:47Z,2014-06-25T08:46:30Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1020330,WeChat Millionaire,/course/wechat-millionaire/,True,247,3.8,3.99676,3.99676,26,False,26,0,2016-11-23T01:52:48Z,2016-11-30T17:23:23Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
877968,Start-up financial modeling for non-finance professionals,/course/start-up-financial-modeling-for-non-finance-professionals/,True,1036,3.85,3.93156,3.93156,26,False,19,0,2016-06-14T15:51:54Z,2016-06-20T21:49:39Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
598702,How to Speak for Fun & Money,/course/joe-sabahs-how-to-speak-for-fun-and-profit/,True,605,4.5,4.45061,4.45061,26,False,16,0,2015-08-31T22:25:40Z,2015-09-01T18:20:54Z,455.0,INR,₹455,3840.0,INR,"₹3,840"
806372,Team Management - Getting More Done with the Least Friction,/course/team-management-team-building-guide/,True,862,4.1,3.87651,3.87651,26,False,22,0,2016-03-28T18:00:18Z,2016-03-29T19:11:03Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
519832,Set Business Goals like Google with Objectives & Key Results,/course/objectives-key-results/,True,534,3.1,3.09057,3.09057,26,False,9,0,2015-06-04T02:03:28Z,2015-07-09T19:55:53Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
1942664,Membership Sites: Get Active Members For Your Website,/course/membership-site/,True,3614,4.65,4.65824,4.65824,26,False,20,0,2018-10-01T16:48:15Z,2018-10-05T19:20:27Z,455.0,INR,₹455,1920.0,INR,"₹1,920"
1140508,The Square Wheels Toolkit...for Supervisors & Team Leaders,/course/the-square-wheels-project-for-supervisors/,True,101,4.6,4.5748,4.5748,26,False,10,0,2017-03-09T23:37:56Z,2017-04-26T04:15:43Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1751298,From complete beginner to consistent Forex professional.,/course/from-complete-beginner-to-consistent-forex-professional/,True,136,4.8,4.74665,4.74665,26,False,63,0,2018-06-16T16:25:32Z,2018-06-20T18:56:32Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
2352930,Responsibility Accounting & Performance Measurement,/course/responsibility-accounting-performance-measurement/,True,14677,4.11538,3.94368,3.94368,26,False,91,0,2019-05-04T23:49:35Z,2019-05-07T19:53:33Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2776164,How To Create a Digital Download & Serial Key Store With Wix,/course/how-to-create-an-online-digital-download-store-with-wix/,True,5411,4.25,4.23542,4.23542,26,False,7,0,2020-01-23T22:30:55Z,2020-03-30T23:18:56Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
3078748,Small Business Crisis Management,/course/small-business-crisis-management/,True,1518,3.91667,3.98742,3.98742,26,False,5,0,2020-05-02T02:45:22Z,2020-05-08T20:56:36Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
86558,The Art Of Financial Valuation With Certificate,/course/learn-how-to-think-like-a-financier-leadership-in-finance/,True,3642,3.5,3.12582,3.12582,26,False,12,0,2013-09-01T00:00:24Z,2013-09-29T23:52:54Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
193174,The Focused Entrepreneur: Double Your Productivity,/course/laser-focused-entrepreneurship/,True,2442,3.85,3.9491,3.9491,26,False,21,0,2014-04-03T04:53:40Z,2014-04-06T09:47:04Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
953706,Own and Operate A Child Identification Home Based Business,/course/childidbusiness/,True,100,4.45,4.40392,4.40392,26,False,29,0,2016-09-08T19:15:29Z,2016-11-08T23:52:44Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
47800,Adapting Novel to Screenplay,/course/adapting-novel-to-screenplay/,True,249,4.35,4.47652,4.47652,26,False,12,0,2013-03-29T05:14:07Z,2013-03-31T02:14:18Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
58584,Publish Your Own Poetry Chapbook,/course/publish-your-own-poetry-chapbook/,True,184,4.35,4.43386,4.43386,26,False,10,0,2013-06-06T13:33:05Z,2013-09-08T16:01:26Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1644984,Mastering QuickBooks Desktop 2018,/course/mastering-quickbooks-desktop-2018/,True,68,4.0,4.02518,4.02518,26,False,35,0,2018-04-13T19:52:08Z,2018-04-16T23:02:08Z,455.0,INR,₹455,2880.0,INR,"₹2,880"
1331266,Corporate Succession Planning,/course/corporate-succession-planning/,True,72,4.25,4.26464,4.26464,26,False,8,0,2017-08-25T13:33:28Z,2017-09-13T17:07:48Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
500402,How to Create & Sell Information Products Fast!,/course/make-money-online-how-to-create-your-own-product/,True,1287,3.6,3.61818,3.61818,26,False,24,0,2015-05-12T20:39:35Z,2015-06-11T18:12:58Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
674352,Trading Robot Forex Programs in Your Sleep in Live Examples!,/course/trading-robot-forex-programs-in-your-sleep-in-live-examples/,True,1178,3.1,3.20675,3.20675,26,False,18,0,2015-11-19T11:39:11Z,2016-01-28T23:03:11Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2269794,Real Estate Agent Training: Real Estate Leads for More Sales,/course/real-estate-agent/,True,2683,4.35,4.35507,4.35507,27,False,18,0,2019-03-13T13:58:12Z,2019-03-29T17:24:26Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2610654,Bad Grammar:  How to Edit Your Own Writing,/course/bad-grammar/,True,332,4.85,4.90098,4.90098,27,False,25,0,2019-10-17T04:43:51Z,2019-10-21T20:06:22Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1679252,GDPR: Certification for Non-EU Small Businesses-Windows 7,/course/step-by-step-gdpr-for-non-eu-small-businesses-windows-7/,True,1736,4.05,4.05432,4.05432,26,False,17,0,2018-05-06T22:17:52Z,2018-06-17T20:51:57Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1816802,Lean A3 Process Management,/course/lean-a3-process-management/,True,97,3.65,3.60327,3.60327,26,False,15,0,2018-07-24T09:10:05Z,2018-10-08T22:52:49Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
1331998,"Monero: Learn how to mine, how to buy and how to invest it",/course/monero-the-king-of-privacy/,True,792,3.3,3.33312,3.33312,26,False,9,0,2017-08-26T14:11:09Z,2017-08-29T00:51:41Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1917648,Landing Page Design Tutorial: Essentials of High-Conversion,/course/landing-page-conversions/,True,5262,3.15,3.15779,3.15779,26,False,17,0,2018-09-17T17:51:18Z,2018-09-18T22:49:55Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2000550,How to Work from Home Flipping Furniture,/course/how-to-work-from-home-flipping-furniture/,True,132,3.25,3.34161,3.34161,26,False,13,0,2018-10-31T19:50:56Z,2018-12-03T01:32:56Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
948446,Be a Self Employed Massage or Bodywork Professional,/course/be-a-self-employed-massage-therapist-home-studio-mobile/,True,118,4.1,4.11736,4.11736,26,False,13,0,2016-09-02T17:11:04Z,2016-11-10T21:18:16Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
714188,"Fixed Income Valuation and Analysis, CFA L2",/course/fixed-income-simplified-for-cfa-l2/,True,165,4.55,4.54823,4.54823,26,False,12,0,2016-01-03T07:33:25Z,2016-01-04T21:01:48Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2702514,The Complete Shopify Making Money Selling E-books Course.,/course/the-complete-shopify-making-money-selling-e-books-course/,True,8959,3.9,2.62665,2.62665,27,False,14,0,2019-12-12T17:25:58Z,2019-12-17T00:08:50Z,455.0,INR,₹455,2880.0,INR,"₹2,880"
598094,Crowdfunding to Win,/course/crowdfunding-to-win/,True,652,4.35,4.39982,4.39982,26,False,15,0,2015-08-31T10:29:05Z,2015-09-23T22:16:35Z,,,,2560.0,INR,"₹2,560"
324656,Forex Trading,/course/how-to-trade-forex/,True,203,3.55,3.34705,3.34705,26,False,25,0,2014-10-22T05:20:02Z,2014-11-18T10:52:45Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
1228948,Call Center Training,/course/call-center-training/,True,71,3.85,3.85835,3.85835,26,False,12,0,2017-05-25T06:40:49Z,2017-05-25T17:12:26Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
713212,Amazon FBA: How to Start Your Business from Scratch,/course/zero-to-hero-amazon-product-business/,True,1332,4.15,4.15746,4.15746,26,False,56,0,2016-01-02T12:18:39Z,2016-02-05T16:43:45Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1564534,How to select a Project Management Software? Asana or Jira,/course/how-to-select-project-management-tool-pm-solution-pm-software/,True,3544,3.4,3.10467,3.10467,26,False,12,0,2018-02-21T13:15:00Z,2018-03-11T23:49:56Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
655300,Accounting for Beginners : Learn Basics in under 1 Hour,/course/accounting-for-beginners-how-to-do-accounting-super-easily/,True,2019,3.1,3.05218,3.05218,26,False,20,0,2015-10-30T07:34:10Z,2015-12-03T17:08:10Z,,,,1280.0,INR,"₹1,280"
2485272,Beat the Banks: How to Secure Finance for Your Company,/course/beat-the-banks-how-to-secure-finance-for-your-company/,True,6104,4.4,4.51548,4.51548,26,False,10,0,2019-07-30T16:13:46Z,2019-10-23T17:49:35Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
2584102,Hidden Secrets Of Selling - Part 2,/course/hidden-secrets-of-selling-part-2/,True,13084,4.35,4.12239,4.12239,26,False,6,0,2019-09-30T11:12:15Z,2019-10-05T20:09:41Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
3316802,Business Development Principles for Small Businesses,/course/business-development-principles-for-small-businesses/,True,7179,4.34615,4.51694,4.51694,26,False,23,0,2020-07-09T19:34:20Z,2020-08-10T19:29:12Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1163986,eBay - Automate Drop shipping Listing Creation & Stock Sync,/course/automate-ebay-drop-shipping-listing-creation-stock-sync/,True,1755,4.45,4.36144,4.36144,26,False,29,0,2017-03-30T19:53:30Z,2017-04-30T22:14:25Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
614752,Self-Esteem: Self-Discipline and Emotional Control at Work,/course/expressing-yourself-with-impact/,True,1410,4.3,4.27943,4.27943,26,False,46,0,2015-09-17T12:09:23Z,2015-09-25T17:49:50Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
770486,Stock Market: The Zero Risk Way of Investing,/course/stock-market-zero-risk-investing/,True,2781,3.85,3.70314,3.70314,26,False,8,0,2016-02-22T12:00:58Z,2016-03-18T15:51:49Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
356302,Get Customers Excited And Sell More Right NOW!,/course/storysculptor/,True,710,4.25,4.3375,4.3375,26,False,40,0,2014-11-25T16:58:47Z,2015-01-06T11:55:33Z,,,,3200.0,INR,"₹3,200"
1476914,R Programming: Mastering R for data analysis,/course/mastering-r-for-data-analysis/,True,1066,2.8,2.97557,2.97557,26,False,23,0,2017-12-20T21:11:18Z,2018-02-20T10:12:50Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2449100,Introduction to ISO 9001:2015 Quality Management System,/course/iso-9001-complete-awareness-guide/,True,259,4.0,3.95252,3.95252,26,False,23,0,2019-07-08T12:00:48Z,2019-07-11T14:28:32Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
2695470,Copywriting Mastery | Increase Leads & Sales with Text,/course/the-copywriting-masterclass/,True,72,4.6,4.45672,4.45672,26,False,21,0,2019-12-08T12:41:49Z,2019-12-21T17:57:27Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
288964,Consulting Strategies: Succeed as a Niche Consultant,/course/consulting-strategies-succeed-as-a-niche-consultant/,True,2449,3.9,4.14263,4.14263,26,False,11,0,2014-08-27T14:42:58Z,2014-08-29T15:14:47Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
758818,Clickbank Affiliate Marketing,/course/learn-clickbank-affiliate-marketing-to-earn-a-passive-income/,True,1496,4.15,4.3831,4.3831,26,False,25,0,2016-02-10T19:48:07Z,2016-02-23T22:22:12Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
356340,How to Succeed in Business Without a College Degree,/course/the-many-ways-to-be-successful-without-a-college-degree/,True,1014,3.9,3.85836,3.85836,26,False,22,0,2014-11-25T17:38:16Z,2015-01-01T20:25:06Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
814472,The success guide to FIVERR,/course/the-success-guide-to-earn-extra-money-with-fiverr/,True,2746,4.05,4.19926,4.19926,26,False,21,0,2016-04-06T13:47:23Z,2016-04-13T00:25:20Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
952436,Performance Feedback Essentials; feedback with Confidence,/course/high-impact-feedback/,True,1119,3.85,3.80626,3.80626,26,False,35,0,2016-09-07T10:02:07Z,2016-10-21T19:40:08Z,455.0,INR,₹455,5440.0,INR,"₹5,440"
25794,How To Crowdfund,/course/how-to-crowdfund/,True,96,4.2,4.15157,4.15157,26,False,17,0,2012-10-02T14:35:17Z,2012-10-02T22:00:03Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
223740,PMI Agile Certified Practitioner (PMI-ACP®) Exam Prep,/course/proplanx-pmi-acp-exam-prep-course/,True,305,2.9,2.89439,2.89439,26,False,75,0,2014-05-20T08:41:01Z,2014-06-12T02:49:08Z,,,,3200.0,INR,"₹3,200"
1398390,Successful B2B Trade Show Management and Marketing,/course/successful-b2b-trade-show-management-and-marketing/,True,1473,4.2,4.24547,4.24547,26,False,30,0,2017-10-17T18:57:12Z,2017-11-08T20:23:02Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1454916,How to Start a Business as a Young Entrepreneur Under 22,/course/how-to-start-a-business-as-a-young-entrepreneur-under-22/,True,1102,4.55,4.48819,4.48819,26,False,15,0,2017-12-01T16:10:20Z,2017-12-06T17:41:52Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1527896,QuickBooks Online vs. Excel,/course/quickbooks-online-vs-excel/,True,1102,3.95,3.99664,3.99664,26,False,192,0,2018-01-26T23:33:25Z,2018-02-08T07:30:36Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2112078,Visualizing data using Stata,/course/visualizing-data-using-stata/,True,2729,4.55,4.51303,4.51303,26,False,38,0,2018-12-28T11:50:07Z,2019-01-10T18:32:42Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
2592816,Leading a Business Intelligence Project- 7 Steps for Success,/course/leading-a-business-intelligence-project-7-steps-for-success/,True,3607,4.1,4.07973,4.07973,26,False,62,0,2019-10-05T16:37:11Z,2019-10-09T16:25:40Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
